Date,Open,High,Low,Close,Adj Close,Volume
2018-05-24,1511.036621,1521.513062,1505.193848,1505.193848,1133.655273,8847254
2018-05-25,1507.007080,1513.252686,1499.351196,1511.036621,1138.055908,9501523
2018-05-29,1504.790894,1515.871948,1494.918823,1508.618896,1136.235107,14048095
2018-05-30,1511.036621,1536.421997,1511.036621,1536.421997,1157.175171,10726246
2018-05-31,1540.854370,1545.286743,1527.355835,1535.213135,1156.264771,24666265
2018-06-01,1545.085327,1546.294067,1532.392456,1534.004272,1155.354248,6426817
2018-06-04,1544.279419,1549.920654,1532.191040,1538.033691,1158.389038,6988124
2018-06-05,1540.451416,1541.055786,1520.707153,1531.183716,1153.229736,9932359
2018-06-06,1527.355835,1530.982178,1512.648315,1527.154297,1150.195190,10051701
2018-06-07,1531.385254,1543.070557,1520.707153,1530.982178,1153.078369,10129908
2018-06-08,1523.124878,1549.920654,1523.124878,1539.242554,1159.299683,8073687
2018-06-11,1546.092651,1553.949951,1540.048462,1547.301392,1165.369385,7411971
2018-06-12,1556.367676,1559.792725,1546.495605,1553.547119,1170.073120,8619246
2018-06-13,1551.935303,1561.203003,1542.264648,1556.569092,1172.349365,6824808
2018-06-14,1557.375000,1601.698853,1557.375000,1591.826660,1198.903687,18019562
2018-06-15,1587.394287,1595.856079,1566.844238,1567.448608,1180.543213,16035961
2018-06-18,1560.195557,1568.052979,1548.510254,1564.225098,1178.115479,9490266
2018-06-19,1555.360352,1567.851440,1545.891113,1561.404419,1175.990967,14269456
2018-06-20,1568.052979,1583.566284,1561.203003,1561.404419,1175.990967,9644403
2018-06-21,1571.075073,1574.701660,1540.451416,1549.719116,1167.190063,12993115
2018-06-22,1546.092651,1559.994141,1528.363159,1557.375000,1172.955933,10324302
2018-06-25,1544.279419,1554.554443,1510.835083,1512.043945,1138.814575,13476120
2018-06-26,1517.080688,1525.340942,1487.061401,1516.073364,1141.849365,9824863
2018-06-27,1516.274780,1532.795532,1509.021851,1528.967529,1151.560669,9976793
2018-06-28,1522.117554,1534.004272,1513.252686,1518.490967,1143.670410,8280509
2018-06-29,1538.638184,1553.547119,1531.183716,1541.055786,1160.665283,10123171
2018-07-02,1532.392456,1539.443970,1527.154297,1528.363159,1151.105591,9792000
2018-07-03,1539.242554,1567.448608,1534.407349,1554.352905,1170.680054,12400383
2018-07-04,1550.121948,1559.792725,1546.092651,1557.375000,1172.955933,4210803
2018-07-05,1554.755859,1556.166260,1541.055786,1551.733765,1168.707397,6503176
2018-07-06,1553.748535,1560.397095,1544.883789,1559.188354,1174.321655,5814891
2018-07-09,1561.404419,1564.023560,1549.316162,1564.023560,1177.963623,5102363
2018-07-10,1570.269165,1578.932495,1560.800049,1575.104492,1186.309204,7677954
2018-07-11,1561.404419,1574.298584,1558.583740,1564.628052,1178.418945,6260194
2018-07-12,1573.089844,1590.416382,1567.851440,1588.200195,1196.172607,8799001
2018-07-13,1591.625244,1603.914917,1586.588379,1587.595703,1195.717163,8114124
2018-07-16,1593.035522,1593.035522,1556.569092,1559.188354,1174.321655,10031839
2018-07-17,1567.448608,1579.335449,1561.605957,1572.485352,1184.336914,9010315
2018-07-18,1583.767822,1602.907593,1574.500122,1575.306030,1186.461182,9080113
2018-07-19,1572.888306,1576.716309,1564.628052,1569.463257,1182.060425,10408119
2018-07-20,1572.686890,1573.089844,1549.316162,1561.203003,1175.839478,9591865
2018-07-23,1578.730957,1583.566284,1561.605957,1576.111938,1187.068115,10449982
2018-07-24,1571.075073,1576.514771,1559.792725,1568.254517,1181.150269,9578510
2018-07-25,1573.291260,1609.556152,1551.733765,1553.748535,1170.224731,19145509
2018-07-26,1544.682251,1562.814697,1495.120239,1547.502930,1165.520874,22026742
2018-07-27,1541.861694,1568.254517,1538.839600,1564.829468,1178.570679,10048108
2018-07-30,1558.180908,1577.723633,1558.180908,1576.514771,1187.371460,10612137
2018-07-31,1580.342773,1598.273682,1574.701660,1593.237061,1199.966309,10996755
2018-08-01,1593.237061,1599.079590,1578.328125,1583.969360,1192.986206,9429280
2018-08-02,1567.045654,1569.060425,1541.861694,1545.286743,1163.851929,11555091
2018-08-03,1553.345581,1566.441162,1545.891113,1564.628052,1178.418945,12233197
2018-08-06,1566.441162,1591.020752,1566.441162,1590.013428,1197.538208,7511557
2018-08-07,1588.401611,1618.420898,1584.372192,1615.600342,1216.809082,11111385
2018-08-08,1611.369385,1624.666504,1598.475220,1624.666504,1223.637573,8769148
2018-08-09,1604.116455,1610.765015,1586.185425,1601.094360,1223.773560,9109911
2018-08-10,1593.639893,1594.647339,1574.902954,1575.910400,1204.524780,9977880
2018-08-13,1569.060425,1572.485352,1549.719116,1562.210327,1194.053101,8295972
2018-08-14,1570.067749,1584.775146,1566.038330,1571.478027,1201.136719,7544234
2018-08-15,1573.089844,1602.706055,1573.089844,1602.101685,1224.543701,11006089
2018-08-16,1604.720825,1621.845947,1601.094360,1621.845947,1239.634888,10727006
2018-08-17,1619.831177,1629.300415,1617.816528,1628.897461,1245.024658,7286324
2018-08-20,1624.868042,1634.740112,1619.629761,1631.315063,1246.872314,7927490
2018-08-21,1625.673950,1636.956299,1622.651855,1624.666504,1241.790649,8369310
2018-08-22,1617.816528,1633.934204,1617.614990,1627.084229,1243.638794,5538108
2018-08-23,1621.845947,1632.926758,1609.757568,1611.772339,1231.935303,9579261
2018-08-24,1613.182617,1619.629761,1609.556152,1614.794434,1234.244995,4516675
2018-08-28,1624.263550,1627.890137,1605.929688,1614.189941,1233.783203,5659955
2018-08-29,1614.391479,1619.831177,1604.720825,1611.772339,1231.935303,7535622
2018-08-30,1600.489868,1604.116455,1592.632446,1602.504639,1224.851563,4975246
2018-08-31,1595.856079,1605.123779,1571.679443,1571.880981,1201.444702,9092670
2018-09-03,1577.522217,1599.079590,1575.306030,1596.259033,1220.078003,5750305
2018-09-04,1597.669312,1605.123779,1574.500122,1583.163452,1210.068481,7547065
2018-09-05,1581.350098,1586.185425,1557.173462,1564.628052,1195.901123,6765616
2018-09-06,1556.367676,1563.822144,1533.601440,1536.623413,1174.495972,8708018
2018-09-07,1537.832275,1540.854370,1518.894043,1536.220459,1174.188232,9126977
2018-09-10,1533.399902,1535.011719,1513.454224,1521.311646,1162.792847,8143793
2018-09-11,1519.901245,1521.513062,1496.732056,1505.193848,1150.473267,8625881
2018-09-12,1504.992432,1518.894043,1497.336548,1513.454224,1156.787109,7308012
2018-09-13,1513.454224,1515.066040,1500.963013,1506.604248,1151.551636,4882919
2018-09-14,1507.410156,1511.238037,1488.270264,1495.120239,1142.774048,7963756
2018-09-17,1490.285034,1502.574829,1486.457031,1498.545288,1145.391724,6823927
2018-09-18,1493.911499,1508.215942,1486.658447,1497.739380,1144.775879,7014941
2018-09-19,1509.424805,1516.879150,1490.285034,1507.812988,1152.475220,8589652
2018-09-20,1504.790894,1507.208618,1489.277588,1496.732056,1144.005737,7452730
2018-09-21,1503.783569,1542.667603,1503.582153,1542.667603,1179.115967,19491094
2018-09-24,1537.630859,1552.942627,1529.370483,1534.004272,1172.494141,6444807
2018-09-25,1535.817627,1548.711670,1527.355835,1546.495605,1182.041748,6650281
2018-09-26,1542.063232,1556.569092,1536.220459,1549.920654,1184.659668,9244479
2018-09-27,1543.876343,1555.360352,1540.854370,1553.345581,1187.277466,7495834
2018-09-28,1560.800049,1564.023560,1547.905884,1548.107300,1183.273438,7024543
2018-10-01,1550.323486,1550.323486,1532.191040,1543.271973,1179.577759,8726014
2018-10-02,1535.213135,1552.942627,1531.989624,1549.920654,1184.659668,4741788
2018-10-03,1556.972046,1570.067749,1551.733765,1565.635376,1196.671021,7211930
2018-10-04,1564.628052,1568.858887,1535.011719,1541.660156,1178.345825,8348871
2018-10-05,1544.279419,1545.085327,1518.490967,1518.490967,1160.636963,6184312
2018-10-08,1517.685059,1521.916016,1495.523315,1498.142456,1145.083862,6028153
2018-10-09,1498.746826,1499.552734,1476.786377,1497.135010,1144.313599,6335381
2018-10-10,1495.321777,1511.036621,1491.090942,1494.515869,1142.311768,6960175
2018-10-11,1484.240845,1493.911499,1459.862793,1462.280396,1117.673096,14604976
2018-10-12,1465.705444,1472.555542,1439.917114,1439.917114,1100.579956,12314772
2018-10-15,1439.111206,1477.592285,1439.111206,1474.368652,1126.912476,9036066
2018-10-16,1478.196655,1498.142456,1473.764282,1496.933594,1144.159790,10423686
2018-10-17,1507.410156,1510.633545,1497.135010,1505.395386,1150.627319,6555140
2018-10-18,1507.812988,1540.854370,1505.596802,1521.714600,1163.100708,8474474
2018-10-19,1534.407349,1569.866333,1527.154297,1569.060425,1199.288818,13336050
2018-10-22,1570.470703,1575.507446,1551.129395,1551.129395,1185.583740,9642532
2018-10-23,1538.839600,1567.851440,1538.235229,1554.755859,1188.355713,12275958
2018-10-24,1559.389648,1573.694214,1547.502930,1564.023560,1195.438965,10930326
2018-10-25,1538.235229,1549.719116,1509.424805,1543.473511,1179.732056,11737716
2018-10-26,1533.198364,1538.436646,1508.215942,1520.505737,1162.176758,10846437
2018-10-29,1525.340942,1552.136841,1523.729248,1542.466064,1178.962036,10439805
2018-10-30,1544.279419,1551.733765,1526.549927,1548.913208,1183.889648,10216791
2018-10-31,1555.360352,1609.556152,1508.014526,1522.318970,1163.562378,21522710
2018-11-01,1514.058594,1543.070557,1511.640991,1523.326294,1164.332886,15532555
2018-11-02,1535.213135,1535.213135,1487.061401,1490.889404,1139.540039,10415451
2018-11-05,1491.493774,1523.527832,1488.874756,1518.289551,1160.482910,8753681
2018-11-06,1523.930664,1527.758667,1508.417358,1513.454224,1156.787109,6140701
2018-11-07,1512.849854,1544.279419,1512.849854,1542.667603,1179.115967,8028061
2018-11-08,1535.414551,1577.723633,1534.004272,1571.679443,1201.290527,12967457
2018-11-09,1569.866333,1586.185425,1564.628052,1581.954468,1209.144165,6503982
2018-11-12,1593.639893,1602.504639,1578.529541,1584.573730,1211.146484,6889169
2018-11-13,1591.625244,1601.698853,1584.170654,1591.020752,1216.074097,11420756
2018-11-14,1585.782471,1585.782471,1560.800049,1563.016235,1194.669312,8419083
2018-11-15,1554.151489,1590.214844,1547.704346,1574.097168,1221.702393,10580071
2018-11-16,1573.291260,1590.013428,1553.949951,1573.492676,1221.233276,8272825
2018-11-19,1571.075073,1595.050171,1570.067749,1580.141357,1226.393311,10002364
2018-11-20,1578.730957,1601.295776,1578.126587,1593.841431,1237.026733,8584947
2018-11-21,1590.013428,1606.332642,1584.573730,1587.797241,1232.335571,10040739
2018-11-22,1589.610474,1599.482544,1562.814697,1576.514771,1223.578613,5578225
2018-11-23,1576.111938,1597.064941,1570.470703,1593.639893,1236.870117,5792294
2018-11-26,1593.639893,1603.713501,1574.097168,1585.984009,1230.928101,7355280
2018-11-27,1578.730957,1586.991333,1559.188354,1575.507446,1222.796997,12996565
2018-11-28,1587.998657,1599.885498,1572.082397,1597.467896,1239.841187,9656538
2018-11-29,1600.489868,1619.025269,1593.035522,1609.354736,1249.066895,10537749
2018-11-30,1611.570923,1633.531250,1608.750244,1633.531250,1267.830811,22865216
2018-12-03,1657.103394,1660.931396,1496.329102,1509.021851,1171.195923,33832030
2018-12-04,1516.073364,1533.399902,1510.633545,1522.117554,1181.359497,16962388
2018-12-05,1505.999756,1521.714600,1467.921753,1469.533447,1140.547607,18409347
2018-12-06,1464.093750,1467.720215,1419.165527,1428.433228,1108.648315,15112303
2018-12-07,1432.462646,1470.540771,1432.261230,1447.975952,1123.815796,12912859
2018-12-10,1456.639160,1486.859985,1446.364258,1480.412842,1148.991577,27298335
2018-12-11,1488.874756,1505.999756,1487.262939,1490.889404,1157.122437,25479529
2018-12-12,1496.530640,1507.007080,1481.218750,1490.083496,1156.496948,21845700
2018-12-13,1490.486450,1511.640991,1483.435059,1493.105591,1158.842407,6707608
2018-12-14,1478.196655,1497.537964,1473.965820,1490.889404,1157.122437,8541857
2018-12-17,1489.881958,1497.537964,1471.145142,1478.398193,1147.427490,12008388
2018-12-18,1478.398193,1481.420166,1458.855347,1458.855347,1132.259766,9326533
2018-12-19,1529.168945,1579.335449,1513.454224,1514.058594,1175.104614,22006356
2018-12-20,1487.061401,1536.421997,1482.629150,1511.238037,1172.915649,16910489
2018-12-21,1512.245361,1528.564575,1497.336548,1524.333740,1183.079712,24130072
2018-12-24,1502.574829,1517.282227,1496.127686,1508.417358,1170.726440,2806071
2018-12-27,1517.886597,1526.146851,1477.592285,1486.859985,1153.994995,7156584
2018-12-28,1505.798340,1518.490967,1502.574829,1518.088135,1178.232178,5714004
2018-12-31,1509.021851,1518.692505,1499.754150,1502.171753,1165.878906,2938220
2019-01-02,1481.218750,1522.117554,1474.167358,1511.439453,1173.071899,5892256
2019-01-03,1499.552734,1532.392456,1498.142456,1518.088135,1178.232178,6467863
2019-01-04,1515.670410,1531.586670,1501.567383,1529.773438,1187.301514,8038374
2019-01-07,1529.370483,1532.392456,1512.043945,1525.542480,1184.017456,7530972
2019-01-08,1520.908691,1539.041138,1511.842407,1530.377808,1187.770630,7302826
2019-01-09,1541.257324,1567.650146,1539.041138,1548.308838,1201.687500,9325242
2019-01-10,1527.758667,1547.301392,1525.945557,1547.301392,1200.905640,7261265
2019-01-11,1548.308838,1560.397095,1527.758667,1536.421997,1192.461548,10065173
2019-01-14,1521.110107,1532.593994,1495.724731,1501.768921,1165.566284,5759748
2019-01-15,1507.410156,1522.721924,1490.687866,1519.699829,1179.482910,8057613
2019-01-16,1517.483643,1517.483643,1487.061401,1495.321777,1160.562622,9487980
2019-01-17,1480.815796,1499.955566,1477.995239,1492.702759,1158.529785,7541680
2019-01-18,1501.365845,1515.267456,1491.090942,1509.626343,1171.664673,6802868
2019-01-21,1506.201172,1514.662964,1496.732056,1502.977661,1166.504272,4673687
2019-01-22,1507.812988,1512.245361,1490.889404,1501.768921,1165.566284,4915118
2019-01-23,1503.380615,1515.066040,1486.054077,1486.054077,1153.369385,10488788
2019-01-24,1486.859985,1490.687866,1466.914307,1470.339355,1141.172974,11112364
2019-01-25,1464.899658,1476.987915,1450.998047,1450.998047,1126.161499,12577724
2019-01-28,1450.595093,1460.064331,1440.319946,1446.565674,1122.721680,6344756
2019-01-29,1460.668701,1482.024658,1453.214233,1462.884888,1135.387207,8436003
2019-01-30,1473.965820,1502.574829,1473.764282,1491.695313,1157.747803,7760967
2019-01-31,1486.658447,1488.673218,1468.727539,1488.068848,1154.933472,11390467
2019-02-01,1497.940918,1499.351196,1487.061401,1494.314453,1159.780518,5676694
2019-02-04,1492.702759,1500.761475,1483.636353,1490.889404,1157.122437,5688531
2019-02-05,1489.680542,1533.802856,1487.464355,1533.802856,1190.428833,9450617
2019-02-06,1520.707153,1565.232422,1487.665894,1559.389648,1210.287598,11731842
2019-02-07,1553.748535,1585.984009,1552.136841,1557.777954,1209.036621,9988249
2019-02-08,1560.800049,1587.595703,1554.554443,1576.313354,1223.422485,9657545
2019-02-11,1577.925049,1582.558960,1552.942627,1561.404419,1211.851074,10928939
2019-02-12,1562.613281,1571.880981,1554.755859,1558.180908,1209.349243,10086533
2019-02-13,1562.411743,1566.441162,1544.077881,1558.382446,1209.505859,10609678
2019-02-14,1560.195557,1589.207520,1558.382446,1577.522217,1224.360596,10270719
2019-02-15,1578.529541,1604.116455,1578.529541,1592.632446,1236.088135,10142716
2019-02-18,1587.192749,1591.423706,1575.507446,1582.558960,1228.269653,4264339
2019-02-19,1577.522217,1589.409058,1577.522217,1582.156006,1227.957275,4793049
2019-02-20,1576.514771,1586.991333,1563.419189,1585.581055,1230.615479,7221354
2019-02-21,1562.411743,1569.060425,1542.869141,1549.316162,1224.675171,6488617
2019-02-22,1533.198364,1549.920654,1526.348389,1547.502930,1223.241821,8731335
2019-02-25,1551.330933,1551.330933,1532.795532,1545.689697,1221.808472,5832002
2019-02-26,1537.026367,1537.026367,1511.640991,1523.326294,1204.131348,7476124
2019-02-27,1523.124878,1526.549927,1502.776245,1512.043945,1195.212769,7467863
2019-02-28,1513.051270,1524.535156,1507.410156,1508.417358,1192.346191,10125427
2019-03-01,1519.296875,1522.721924,1514.058594,1521.513062,1202.698120,5126707
2019-03-04,1523.729248,1531.385254,1515.468872,1519.498413,1201.105469,4647069
2019-03-05,1526.348389,1529.974854,1516.073364,1527.154297,1207.157104,6859634
2019-03-06,1526.549927,1535.011719,1516.073364,1520.304321,1201.742432,5139594
2019-03-07,1514.662964,1529.773438,1510.432129,1520.505737,1201.901489,5314803
2019-03-08,1522.520386,1537.429321,1516.073364,1523.527832,1204.290405,5195475
2019-03-11,1527.355835,1542.466064,1517.080688,1521.110107,1202.379395,5706487
2019-03-12,1519.699829,1530.579346,1496.127686,1523.124878,1203.971924,7366971
2019-03-13,1516.879150,1529.168945,1511.439453,1517.483643,1199.512695,28586217
2019-03-14,1517.483643,1525.744019,1503.582153,1519.901245,1201.423584,11352400
2019-03-15,1524.333740,1530.377808,1511.842407,1512.648315,1195.690552,18692976
2019-03-18,1514.058594,1527.154297,1511.640991,1523.729248,1204.449585,5190603
2019-03-19,1523.124878,1533.601440,1514.260132,1514.260132,1196.964966,7514949
2019-03-20,1516.073364,1543.876343,1515.670410,1535.817627,1214.005005,7821187
2019-03-21,1535.414551,1581.753052,1531.183716,1577.522217,1246.970825,10674298
2019-03-22,1566.441162,1581.551636,1561.203003,1566.441162,1238.211792,10076664
2019-03-25,1558.180908,1565.836792,1552.741211,1561.203003,1234.071289,7665363
2019-03-26,1568.052979,1582.357544,1558.583740,1573.089844,1243.467285,6263539
2019-03-27,1575.910400,1586.386841,1560.598633,1576.514771,1246.174438,10242648
2019-03-28,1577.320679,1608.750244,1577.320679,1601.698853,1266.081665,10013633
2019-03-29,1596.661987,1613.182617,1583.163452,1608.548828,1271.496216,11976047
2019-04-01,1611.772339,1620.838623,1590.819336,1593.639893,1259.711426,8424841
2019-04-02,1594.647339,1621.040039,1592.229614,1612.779663,1274.840576,6840696
2019-04-03,1601.698853,1603.914917,1582.961914,1599.281128,1264.170532,10017419
2019-04-04,1587.998657,1601.900146,1576.716309,1599.482544,1264.329712,7943298
2019-04-05,1602.504639,1611.973755,1598.475220,1605.728149,1269.266602,7327590
2019-04-08,1598.676758,1612.175293,1595.856079,1599.885498,1264.648315,7155185
2019-04-09,1597.064941,1605.929688,1592.431152,1593.841431,1259.870850,7418716
2019-04-10,1591.625244,1600.087036,1587.595703,1589.207520,1256.208008,6411444
2019-04-11,1590.617798,1590.617798,1571.679443,1577.119141,1246.652222,7881161
2019-04-12,1575.708862,1586.588379,1551.733765,1562.613281,1235.186035,9552381
2019-04-15,1557.375000,1569.060425,1548.913208,1561.404419,1234.230347,6851477
2019-04-16,1561.404419,1578.328125,1557.576538,1566.239746,1238.052490,5590302
2019-04-17,1559.591187,1563.419189,1541.055786,1552.136841,1226.904785,8234867
2019-04-18,1538.033691,1547.502930,1534.407349,1535.616089,1213.845703,6661346
2019-04-23,1535.213135,1570.873657,1531.385254,1568.657349,1239.963623,9656075
2019-04-24,1571.478027,1577.723633,1550.525024,1551.733765,1226.586060,8498751
2019-04-25,1557.777954,1566.642700,1555.158813,1566.642700,1238.370972,6915283
2019-04-26,1575.306030,1580.544189,1563.822144,1572.888306,1243.307739,8005847
2019-04-29,1578.730957,1584.775146,1565.635376,1580.745728,1249.519165,7128248
2019-04-30,1580.544189,1594.244263,1568.858887,1584.976563,1252.863403,9694835
2019-05-01,1586.789917,1609.757568,1543.271973,1571.276611,1242.034180,12535531
2019-05-02,1596.661987,1596.661987,1557.173462,1558.785278,1232.160034,7647186
2019-05-03,1566.642700,1583.566284,1557.173462,1563.620605,1235.982300,6261382
2019-05-07,1556.367676,1562.814697,1525.340942,1528.967529,1208.590210,11658846
2019-05-08,1526.146851,1544.077881,1517.886597,1535.616089,1213.845703,6720553
2019-05-09,1531.183716,1542.466064,1522.721924,1529.370483,1208.908569,6067401
2019-05-10,1531.989624,1538.839600,1509.021851,1513.051270,1196.009399,6431363
2019-05-13,1519.699829,1524.938110,1506.402710,1523.527832,1204.290405,6570461
2019-05-14,1530.377808,1538.638184,1524.736572,1527.758667,1207.634766,5465354
2019-05-15,1531.788086,1550.323486,1529.370483,1545.286743,1221.490112,7575036
2019-05-16,1537.026367,1561.404419,1528.363159,1561.404419,1253.495850,6549973
2019-05-17,1555.360352,1569.261841,1548.107300,1566.441162,1257.539185,21222428
2019-05-20,1565.433960,1568.456055,1549.719116,1562.814697,1254.627808,8097170
2019-05-21,1563.217651,1570.067749,1550.525024,1555.964722,1249.128784,6534528
2019-05-22,1558.382446,1582.760376,1554.755859,1582.760376,1270.640259,12185446
2019-05-23,1592.229614,1606.534058,1582.961914,1583.163452,1270.963867,8466011
2019-05-24,1589.207520,1598.475220,1582.156006,1593.639893,1279.374634,6246009
2019-05-28,1582.558960,1585.379639,1558.180908,1558.180908,1250.907715,24397748
2019-05-29,1550.323486,1555.158813,1536.824951,1547.099976,1242.012451,6089197
2019-05-30,1542.466064,1552.539673,1539.242554,1548.510254,1243.144409,4726743
2019-05-31,1541.055786,1545.286743,1529.773438,1538.235229,1234.895386,8950430
2019-06-03,1535.616089,1561.203003,1531.586670,1560.598633,1252.848999,5633279
2019-06-04,1550.323486,1554.957397,1532.593994,1541.660156,1237.645264,9743159
2019-06-05,1539.443970,1542.063232,1521.513062,1538.839600,1235.380859,6143447
2019-06-06,1535.213135,1556.166260,1532.795532,1556.166260,1249.290649,7311465
2019-06-07,1548.711670,1586.185425,1548.711670,1576.716309,1265.787964,9838156
2019-06-10,1575.507446,1595.856079,1575.507446,1588.603149,1275.330933,9727225
2019-06-11,1590.617798,1598.475220,1581.954468,1585.379639,1272.743164,7215333
2019-06-12,1574.902954,1598.878174,1574.097168,1594.848755,1280.344971,5593254
2019-06-13,1591.423706,1608.145752,1586.789917,1594.244263,1279.859741,6601083
2019-06-14,1578.529541,1603.713501,1572.686890,1596.057617,1281.315430,6033168
2019-06-17,1596.661987,1602.101685,1585.984009,1600.087036,1284.550293,6890227
2019-06-18,1604.720825,1627.890137,1603.109131,1606.937012,1290.049194,8856801
2019-06-19,1619.226807,1620.435547,1598.878174,1616.809082,1297.974487,6551680
2019-06-20,1621.644409,1632.926758,1617.413452,1618.823853,1299.592163,9032387
2019-06-21,1604.720825,1611.973755,1575.306030,1587.998657,1274.845459,26450419
2019-06-24,1589.207520,1609.556152,1583.969360,1604.720825,1288.270264,10950088
2019-06-25,1599.079590,1620.435547,1592.632446,1617.413452,1298.459839,6019871
2019-06-26,1613.182617,1616.204712,1592.833984,1598.878174,1283.579712,8894653
2019-06-27,1599.482544,1599.482544,1576.313354,1593.639893,1279.374634,5600574
2019-06-28,1593.438354,1595.251709,1581.954468,1588.200195,1275.007446,5952120
2019-07-01,1606.534058,1614.391479,1593.237061,1602.101685,1286.167603,6415522
2019-07-02,1611.772339,1632.120972,1603.310547,1632.120972,1310.266846,9458826
2019-07-03,1636.956299,1663.147583,1629.098877,1653.275513,1327.249756,8935375
2019-07-04,1649.850464,1657.304932,1647.835693,1651.059326,1325.470825,3444242
2019-07-05,1648.843140,1657.909302,1640.381348,1648.641602,1323.529785,5674548
2019-07-08,1641.791626,1643.806274,1631.718018,1639.978394,1316.575073,10902395
2019-07-09,1634.135742,1655.491699,1634.135742,1652.268066,1326.441406,6854916
2019-07-10,1649.044556,1658.110840,1640.179810,1655.290161,1328.867310,5748038
2019-07-11,1661.132935,1670.199097,1639.776855,1644.410645,1320.133179,10442074
2019-07-12,1645.216553,1646.223999,1626.882690,1635.747437,1313.178223,6596904
2019-07-15,1629.904785,1655.491699,1626.278320,1650.656250,1325.147339,6472852
2019-07-16,1658.715210,1684.302124,1657.506348,1677.250610,1346.497314,10788087
2019-07-17,1678.257935,1682.085938,1665.363770,1672.818237,1342.938721,7084477
2019-07-18,1662.140259,1672.213745,1657.304932,1661.938843,1334.204834,14429433
2019-07-19,1666.169678,1674.631470,1651.059326,1658.513672,1331.455078,7645037
2019-07-22,1658.513672,1674.228516,1651.260742,1666.774048,1338.086670,5306609
2019-07-23,1670.400635,1682.287354,1659.521118,1672.818237,1342.938721,8736529
2019-07-24,1667.579956,1714.119873,1654.081421,1665.766724,1337.277832,13318449
2019-07-25,1672.012329,1698.405151,1667.177002,1682.287354,1350.540649,14380049
2019-07-26,1686.719849,1704.650757,1679.063843,1698.203613,1363.318115,11012310
2019-07-29,1703.038940,1747.765625,1703.038940,1742.728760,1399.062866,9730316
2019-07-30,1737.692139,1762.271606,1736.281860,1741.520020,1398.092529,9218801
2019-07-31,1735.274414,1736.281860,1690.749146,1715.127197,1376.904541,10885678
2019-08-01,1709.485962,1734.871460,1707.672852,1722.984619,1383.212524,7157564
2019-08-02,1726.208252,1734.670044,1702.233154,1703.441895,1367.523438,8256744
2019-08-05,1685.108032,1696.994751,1668.768555,1675.034424,1344.717896,9986613
2019-08-06,1670.803467,1675.437256,1658.312256,1659.118042,1331.940186,8164437
2019-08-07,1662.946045,1682.085938,1658.513672,1670.199097,1340.836182,6866171
2019-08-08,1670.400635,1679.668213,1653.879883,1679.668213,1367.889282,11836139
2019-08-09,1680.071167,1700.947754,1673.700684,1682.085938,1369.858154,7540871
2019-08-12,1684.704956,1693.972656,1675.235840,1681.481445,1369.365967,4387526
2019-08-13,1685.712402,1700.218262,1681.973145,1696.390381,1381.507446,11371382
2019-08-14,1698.002197,1705.366943,1663.953491,1671.810913,1361.490356,9072547
2019-08-15,1666.975464,1673.422607,1644.612183,1657.707764,1350.005005,8272070
2019-08-16,1663.147583,1674.228516,1654.081421,1670.199097,1360.177856,5775770
